Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals
1754858168.177251,0x7,Unknown,59F25843D2D8B4A8,
1754858168.1879323,0xB,Unknown,A4896A97A365C9DC,
1754858168.2131248,0xA,Unknown,F14B7303532351ED,
1754858168.2999856,0x43,Engine_RPM_Speed,139F006A,"{""Engine_RPM"": 5023, ""Vehicle_Speed"": 106}"
1754858168.3050492,0x8,Unknown,B5A9D38E15135256,
1754858168.331621,0x45F,Unknown,A66E5614C8D346,
1754858168.3405204,0xC,Unknown,B9ABC8891B1BAE7C,
1754858168.3442967,0xB,Unknown,46D72FE7005975B2,
1754858168.3629081,0xD,Unknown,930805D51CE62795,
1754858168.364388,0x244,Unknown,1F40800000000000,
1754858168.3961177,0x2F,Accelerator_Pedal_Operation,0020,"{""Accelerator_Position"": 3.128}"
1754858168.3961651,0x1A,Brake_Operation_Indicator,005C,"{""Brake_Percentage"": 8.993}"
1754858168.396184,0x58,Steering_Wheel_Operation,037C,"{""Steering_Angle"": 38.1}"
1754858168.400237,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858168.4002578,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858168.4002717,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858168.406019,0xC,Unknown,68CFFF639FE0CB0B,
1754858168.4373655,0x0,Unknown,9C44C59EE432D345,
1754858168.520026,0xC,Unknown,3A57D88A114CF3A4,
1754858168.5775023,0x5F9,Unknown,7396667FBE97,
1754858168.6052291,0x6,Unknown,84DA0C84D1C6D8D8,
1754858168.608,0x244,Unknown,1F40800000000000,
1754858168.6279461,0x2F,Accelerator_Pedal_Operation,0015,"{""Accelerator_Position"": 2.05275}"
1754858168.627992,0x1A,Brake_Operation_Indicator,008C,"{""Brake_Percentage"": 13.685}"
1754858168.6280115,0x58,Steering_Wheel_Operation,0382,"{""Steering_Angle"": 38.70000000000001}"
1754858168.6647406,0xC,Unknown,7B92282C84234065,
1754858168.6969087,0x43,Engine_RPM_Speed,12B10064,"{""Engine_RPM"": 4785, ""Vehicle_Speed"": 100}"
1754858168.6998591,0xA,Unknown,2D0B48AC1C205A69,
1754858168.7160678,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858168.7859683,0xC,Unknown,BCCD4EEA3686601A,
1754858168.7992887,0x244,Unknown,1F40800000000000,
1754858168.8716264,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858168.8716762,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858168.8716958,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858168.8777778,0x6,Unknown,C82484E28DC19C4A,
1754858168.9171891,0x8,Unknown,BC3E50BAE1914803,
1754858168.9813912,0x4,Unknown,EC62B704F7EBEE13,
1754858168.9837668,0x400,Unknown,25410FC5,
1754858169.0290284,0x43,Engine_RPM_Speed,11CE005E,"{""Engine_RPM"": 4558, ""Vehicle_Speed"": 94}"
1754858169.0338233,0x2,Unknown,824D732F19A054E0,
1754858169.0576768,0x4F0,Unknown,0F01000000000000,
1754858169.0593498,0x1,Unknown,F22C179C5CD44B7D,
1754858169.072962,0x2F,Accelerator_Pedal_Operation,003E,"{""Accelerator_Position"": 6.0605}"
1754858169.0730052,0x1A,Brake_Operation_Indicator,0026,"{""Brake_Percentage"": 3.7145}"
1754858169.0730236,0x58,Steering_Wheel_Operation,0374,"{""Steering_Angle"": 37.300000000000004}"
1754858169.0895698,0x5,Unknown,20219F747C4BFF8B,
1754858169.0990224,0x43,Engine_RPM_Speed,1179005C,"{""Engine_RPM"": 4473, ""Vehicle_Speed"": 92}"
1754858169.1333678,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858169.1334364,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858169.1334755,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858169.1417975,0xD,Unknown,0DAEB18CD77CBEFE,
1754858169.154881,0x0,Unknown,4A2FDB0A18F2902B,
1754858169.1723979,0x1A0,Unknown,0000000000000001,
1754858169.1884184,0x1A0,Unknown,0000000000000001,
1754858169.2437625,0xC,Unknown,034AC50D8D8D4CAD,
1754858169.2657046,0xB,Unknown,630056ED888FBC10,
1754858169.2999105,0x677,Unknown,BD04F4E2390C,
1754858169.3063884,0x2F,Accelerator_Pedal_Operation,004B,"{""Accelerator_Position"": 7.331250000000001}"
1754858169.3064387,0x1A,Brake_Operation_Indicator,0088,"{""Brake_Percentage"": 13.294}"
1754858169.3064647,0x58,Steering_Wheel_Operation,03AB,"{""Steering_Angle"": 42.800000000000004}"
1754858169.3539538,0xD,Unknown,9C036C37EB952391,
1754858169.3721275,0xC,Unknown,0D1C4A3346C6953C,
1754858169.377736,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858169.4394102,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858169.4394763,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858169.4395106,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858169.4487917,0x4,Unknown,14C0D4851DC65550,
1754858169.4905233,0x8,Unknown,522B4244E9842576,
1754858169.5117488,0x2F,Accelerator_Pedal_Operation,0060,"{""Accelerator_Position"": 9.384}"
1754858169.5122423,0x1A,Brake_Operation_Indicator,0031,"{""Brake_Percentage"": 4.78975}"
1754858169.5122752,0x58,Steering_Wheel_Operation,0353,"{""Steering_Angle"": 34.00000000000001}"
1754858169.5304391,0x43,Engine_RPM_Speed,1165005B,"{""Engine_RPM"": 4453, ""Vehicle_Speed"": 91}"
1754858169.5369573,0x186,Unknown,48A7733D,
1754858169.56146,0x4F0,Unknown,0F01000000000000,
1754858169.5627625,0x6,Unknown,0C7DC001C56EF788,
1754858169.6573951,0x3,Unknown,E371D8D34196934F,
1754858169.702341,0x2F,Accelerator_Pedal_Operation,0060,"{""Accelerator_Position"": 9.384}"
1754858169.7023888,0x1A,Brake_Operation_Indicator,03F2,"{""Brake_Percentage"": 98.7275}"
1754858169.702408,0x58,Steering_Wheel_Operation,0303,"{""Steering_Angle"": 26.000000000000007}"
1754858169.7212808,0x0,Unknown,D46F74A757E8B052,
1754858169.7387671,0xFC,Unknown,92AF,
1754858169.746044,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858169.7461076,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858169.7461417,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858169.75359,0x4F0,Unknown,0F01000000000000,
1754858169.759341,0x43,Engine_RPM_Speed,0F7C004F,"{""Engine_RPM"": 3964, ""Vehicle_Speed"": 79}"
1754858169.7691693,0x2,Unknown,FB27A9B26D858057,
1754858169.7770941,0x2,Unknown,C329A3B589FF5298,
1754858169.831294,0xE,Unknown,F14C90E7B5D9664D,
1754858169.8446627,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858169.8447344,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858169.844771,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858169.8619728,0x2,Unknown,9283728D47D45D53,
1754858169.8753736,0x1A,Brake_Operation_Indicator,01B0,"{""Brake_Percentage"": 42.228}"
1754858169.9127514,0x2,Unknown,0D1E195EE8C92A91,
1754858169.9856875,0xA,Unknown,B2CBF323B065DBDA,
1754858170.004233,0x244,Unknown,1F40800000000000,
1754858170.0274582,0xB,Unknown,D889DB5CEB7AB811,
1754858170.0309248,0x244,Unknown,1F40800000000000,
1754858170.051918,0x2F,Accelerator_Pedal_Operation,0081,"{""Accelerator_Position"": 12.60975}"
1754858170.0520658,0x1A,Brake_Operation_Indicator,0035,"{""Brake_Percentage"": 5.18075}"
1754858170.052102,0x58,Steering_Wheel_Operation,0374,"{""Steering_Angle"": 37.300000000000004}"
1754858170.0868785,0x43,Engine_RPM_Speed,0FC00051,"{""Engine_RPM"": 4032, ""Vehicle_Speed"": 81}"
1754858170.1258762,0xD,Unknown,5872B8571F4C5057,
1754858170.1589215,0x244,Unknown,1F40800000000000,
1754858170.1966276,0x5B6,Unknown,9E077D4528909E4C,
1754858170.200668,0xC,Unknown,F1F52EBF0053F723,
1754858170.236923,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858170.2369654,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858170.236986,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858170.2600143,0x6,Unknown,0A1A43EF4334B68B,
1754858170.2747288,0x2F,Accelerator_Pedal_Operation,03A1,"{""Accelerator_Position"": 90.80975000000001}"
1754858170.3211052,0x43,Engine_RPM_Speed,161D007A,"{""Engine_RPM"": 5661, ""Vehicle_Speed"": 122}"
1754858170.3382564,0x5,Unknown,0B4D33347095DB3D,
1754858170.4148812,0x9,Unknown,9B1F3AE5DBF61850,
1754858170.4170635,0x32F,Unknown,F4BB344EAA63D4,
1754858170.4230754,0x2F,Accelerator_Pedal_Operation,0065,"{""Accelerator_Position"": 9.87275}"
1754858170.423115,0x1A,Brake_Operation_Indicator,003E,"{""Brake_Percentage"": 6.0605}"
1754858170.4231339,0x58,Steering_Wheel_Operation,02F9,"{""Steering_Angle"": 25.000000000000007}"
1754858170.4741411,0x6,Unknown,0FE933F18863DFFA,
1754858170.5283911,0x5B4,Unknown,A9,
1754858170.5363727,0x4,Unknown,F3493D2F5814ABB9,
1754858170.5872831,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858170.587335,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858170.5873556,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858170.6005301,0xB,Unknown,9722394A75402D8D,
1754858170.6049898,0x244,Unknown,1F40800000000000,
1754858170.6145606,0xC,Unknown,3AF85B7D8E4FD5C0,
1754858170.6659923,0x43,Engine_RPM_Speed,15D10078,"{""Engine_RPM"": 5585, ""Vehicle_Speed"": 120}"
1754858170.6799893,0xD,Unknown,4936A352670839DF,
1754858170.7072768,0x1EC,Unknown,,
1754858170.7186346,0xD,Unknown,6AB5A7B20CEF28E4,
1754858170.730719,0x2F,Accelerator_Pedal_Operation,003A,"{""Accelerator_Position"": 5.6695}"
1754858170.7307644,0x1A,Brake_Operation_Indicator,03D9,"{""Brake_Percentage"": 96.28375}"
1754858170.7307823,0x58,Steering_Wheel_Operation,0287,"{""Steering_Angle"": 13.600000000000001}"
1754858170.738199,0x43,Engine_RPM_Speed,13720068,"{""Engine_RPM"": 4978, ""Vehicle_Speed"": 104}"
1754858170.753138,0x2,Unknown,243AE36139188AB2,
1754858170.80194,0xA,Unknown,A7DA695511E20C6C,
1754858170.8637516,0xC,Unknown,731B2B907738B435,
1754858170.8925748,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858170.8926175,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858170.8926375,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858170.8999662,0xA,Unknown,9F8CF454521422AA,
1754858170.918046,0x43,Engine_RPM_Speed,1131005A,"{""Engine_RPM"": 4401, ""Vehicle_Speed"": 90}"
1754858170.9869857,0x1,Unknown,33DF6479B282463E,
1754858171.0342836,0x2F,Accelerator_Pedal_Operation,0036,"{""Accelerator_Position"": 5.2785}"
1754858171.0343187,0x1A,Brake_Operation_Indicator,03B3,"{""Brake_Percentage"": 92.56925}"
1754858171.0343368,0x58,Steering_Wheel_Operation,02CD,"{""Steering_Angle"": 20.6}"
1754858171.0567293,0xA,Unknown,857EE6E2031B853F,
1754858171.0851758,0x244,Unknown,1F40800000000000,
1754858171.1038506,0x504,Unknown,5EA2330630B73D,
1754858171.1087165,0x64E,Unknown,8ACED3AF,
1754858171.1495395,0xB,Unknown,C649650D533D7F45,
1754858171.1600409,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858171.1600783,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858171.1600971,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858171.1877453,0x6,Unknown,FCEA466556B1608E,
1754858171.1999624,0x43,Engine_RPM_Speed,0F18004D,"{""Engine_RPM"": 3864, ""Vehicle_Speed"": 77}"
1754858171.2178748,0x10,Unknown,2498FDAC8E97F0A6,
1754858171.2630205,0x2,Unknown,BA45CAA8DB4F35B1,
1754858171.282857,0x1A0,Unknown,0000000000000001,
1754858171.2910135,0x3,Unknown,ABA73B146BC70673,
1754858171.3088028,0x7,Unknown,8AD4CE8CF16BCDE2,
1754858171.319878,0x3,Unknown,3A11FF38385E5528,
1754858171.356269,0x6,Unknown,BD2B6E635DE3529F,
1754858171.3768873,0x2F,Accelerator_Pedal_Operation,0043,"{""Accelerator_Position"": 6.549250000000001}"
1754858171.376923,0x1A,Brake_Operation_Indicator,035A,"{""Brake_Percentage"": 83.8695}"
1754858171.3769417,0x58,Steering_Wheel_Operation,032D,"{""Steering_Angle"": 30.20000000000001}"
1754858171.395408,0x5,Unknown,288FD0D37BC14ACE,
1754858171.423748,0xC,Unknown,596228FEEA5D665C,
1754858171.4877796,0x5,Unknown,D61274F79B178F08,
1754858171.5625806,0xF,Unknown,51A33FBFB7ABF3CC,
1754858171.5816886,0x494,Unknown,6702BA9601,
1754858171.603293,0x43,Engine_RPM_Speed,0D5E0042,"{""Engine_RPM"": 3422, ""Vehicle_Speed"": 66}"
1754858171.6037576,0x0,Unknown,F1317DF6B2E4D80E,
1754858171.6154623,0x5,Unknown,FE8D782452127F92,
1754858171.6165159,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858171.6166582,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858171.6166804,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858171.6309195,0x3,Unknown,C7D2856F66E36D05,
1754858171.6482022,0x5,Unknown,CB7EFA7F78400F83,
1754858171.7083812,0x7,Unknown,2935D57015FC4466,
1754858171.7123525,0x1A0,Unknown,0000000000000001,
1754858171.7147863,0x5CE,Unknown,D029E0A63A,
1754858171.7289202,0x1A0,Unknown,0000000000000001,
1754858171.7616534,0x43,Engine_RPM_Speed,0BBB0037,"{""Engine_RPM"": 3003, ""Vehicle_Speed"": 55}"
1754858171.7925208,0xC,Unknown,6237FD819CEB48BC,
1754858171.8064094,0x9,Unknown,6FA2037E147197B3,
1754858171.8263488,0x1,Unknown,1364052A54EEC81C,
1754858171.8339508,0x2F,Accelerator_Pedal_Operation,0022,"{""Accelerator_Position"": 3.3235}"
1754858171.8339741,0x1A,Brake_Operation_Indicator,0389,"{""Brake_Percentage"": 88.46375}"
1754858171.8339891,0x58,Steering_Wheel_Operation,035E,"{""Steering_Angle"": 35.1}"
1754858171.9228075,0xB,Unknown,38B1E637BE656185,
1754858171.9823954,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858171.9824317,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858171.982451,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.0042632,0x2F,Accelerator_Pedal_Operation,03F4,"{""Accelerator_Position"": 98.923}"
1754858172.0043294,0x1A,Brake_Operation_Indicator,0354,"{""Brake_Percentage"": 83.283}"
1754858172.004352,0x58,Steering_Wheel_Operation,02FE,"{""Steering_Angle"": 25.500000000000007}"
1754858172.0143702,0xA,Unknown,E07E70F19FB74541,
1754858172.0186126,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.0509717,0xC,Unknown,B88224FC557FD4DF,
1754858172.0814538,0x244,Unknown,1F40800000000000,
1754858172.096469,0x3,Unknown,47B2A5E40C09AE80,
1754858172.1138086,0x6,Unknown,89DB095AA93BD022,
1754858172.1311371,0x2F,Accelerator_Pedal_Operation,03DD,"{""Accelerator_Position"": 96.67475}"
1754858172.1311793,0x1A,Brake_Operation_Indicator,03A2,"{""Brake_Percentage"": 90.9075}"
1754858172.1311991,0x58,Steering_Wheel_Operation,029E,"{""Steering_Angle"": 15.899999999999999}"
1754858172.1919591,0x5BB,Unknown,F5051C0069B6D578,
1754858172.1998556,0x3,Unknown,C2BEFEA5AD9B22AD,
1754858172.219612,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.2549777,0x43,Engine_RPM_Speed,11130059,"{""Engine_RPM"": 4371, ""Vehicle_Speed"": 89}"
1754858172.2664316,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.2664707,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858172.2664893,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.299518,0xD,Unknown,DA6BBA047900F4D2,
1754858172.315919,0x6,Unknown,B2798627A76BBF59,
1754858172.3172472,0x1A0,Unknown,0000000000000001,
1754858172.3364048,0x7,Unknown,C456714DF797FB21,
1754858172.35691,0x0,Unknown,128E1E1054621836,
1754858172.402738,0xE,Unknown,FAA311894133640E,
1754858172.470641,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.4706826,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858172.470702,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.47513,0x7,Unknown,E01AE83A486C0E55,
1754858172.5246818,0x9,Unknown,CEAD43A058F429AA,
1754858172.5919466,0x1A0,Unknown,0000000000000001,
1754858172.5939074,0x37C,Unknown,8E1DA2EA1B,
1754858172.6069286,0x3,Unknown,3236593C71714B80,
1754858172.6094258,0x9,Unknown,3EF5AD7987B39223,
1754858172.627437,0x43,Engine_RPM_Speed,1628007A,"{""Engine_RPM"": 5672, ""Vehicle_Speed"": 122}"
1754858172.630218,0x2F,Accelerator_Pedal_Operation,03AF,"{""Accelerator_Position"": 92.17825}"
1754858172.630244,0x1A,Brake_Operation_Indicator,03B4,"{""Brake_Percentage"": 92.667}"
1754858172.630261,0x58,Steering_Wheel_Operation,024C,"{""Steering_Angle"": 7.700000000000003}"
1754858172.6985674,0x6,Unknown,D8F7DA850BFC7C04,
1754858172.7810485,0x0,Unknown,7D811D45009D0D30,
1754858172.7997944,0xC,Unknown,53B77850C8E08183,
1754858172.813801,0xD,Unknown,61B838968783416B,
1754858172.818933,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.818967,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858172.8189838,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.8875139,0x5,Unknown,BB404C0477F16982,
1754858172.8934338,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.8934653,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858172.8934813,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.8968215,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.9062662,0x1A0,Unknown,0000000000000001,
1754858172.9321303,0xE,Unknown,369816EBDAA7B400,
1754858172.9554503,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858172.9555063,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858172.955526,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858172.9590073,0x2,Unknown,713AFFC00B8CCC80,
1754858172.9944031,0x2F,Accelerator_Pedal_Operation,0383,"{""Accelerator_Position"": 87.87725}"
1754858172.9944396,0x1A,Brake_Operation_Indicator,0390,"{""Brake_Percentage"": 89.148}"
1754858172.994459,0x58,Steering_Wheel_Operation,0286,"{""Steering_Angle"": 13.500000000000007}"
1754858173.0326314,0x3A2,Unknown,A6C4DADC,
1754858173.0508342,0xE,Unknown,CAC3C117A40BAFCB,
1754858173.0631917,0xD,Unknown,20FF0CB4563A1075,
1754858173.0679808,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858173.140527,0x9,Unknown,73521F210CE638A5,
1754858173.1604273,0xA,Unknown,24359C984831BBFC,
1754858173.2063272,0xA,Unknown,714418EB39DFDAF4,
1754858173.2395895,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858173.2396493,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858173.23967,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858173.2484834,0x8,Unknown,2A0F131110CC787D,
1754858173.24892,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858173.2514117,0x2F,Accelerator_Pedal_Operation,0397,"{""Accelerator_Position"": 89.83225}"
1754858173.251446,0x1A,Brake_Operation_Indicator,0340,"{""Brake_Percentage"": 81.328}"
1754858173.2514658,0x58,Steering_Wheel_Operation,02CD,"{""Steering_Angle"": 20.6}"
1754858173.293014,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858173.2930484,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858173.2930667,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858173.3217585,0x244,Unknown,1F40800000000000,
1754858173.3406203,0x0,Unknown,3E86FEA30D71D5C9,
1754858173.3779995,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858173.3931518,0xC,Unknown,3278E87F803C4BBA,
1754858173.3960059,0x2A4,Unknown,D4EF9D9A,
1754858173.437095,0x6,Unknown,307BCACBD04CA06F,
1754858173.459962,0x5,Unknown,EC75D8E505E7046C,
1754858173.5103765,0x2F,Accelerator_Pedal_Operation,0368,"{""Accelerator_Position"": 85.238}"
1754858173.5104265,0x1A,Brake_Operation_Indicator,032C,"{""Brake_Percentage"": 79.373}"
1754858173.5104473,0x58,Steering_Wheel_Operation,02C7,"{""Steering_Angle"": 20.000000000000007}"
1754858173.5544055,0x3,Unknown,B6B141CF4D85984B,
1754858173.5547671,0x1A0,Unknown,0000000000000001,
1754858173.6194413,0x1,Unknown,49CA687089106BA7,
1754858173.6265695,0x4F0,Unknown,0F01000000000000,
1754858173.6312644,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858173.6313121,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858173.6313324,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858173.651828,0x2,Unknown,E35B2212CE0CE0ED,
1754858173.6725373,0x8,Unknown,B0A5851224D79F05,
1754858173.688552,0x8,Unknown,22BCE6115A2AE7E3,
1754858173.701881,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858173.70579,0x75A,Unknown,16F6C124C5,
1754858173.7200456,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858173.7200954,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
